trial_nb	singe	session	choice	condition
33	8	28	2200	1
34	8	28	17	1
35	8	28	22	1
36	8	28	-16	1
37	8	28	-21	1
38	8	28	-7	1
39	8	28	-12	1
40	8	28	-20	1
41	8	28	-15	1
42	8	28	-14	1
43	8	28	19	1
44	8	28	-25	1
45	8	28	-24	1
46	8	28	-23	1
47	8	28	-22	1
48	8	28	999	1
49	8	28	-8	1
50	8	28	-13	1
51	8	28	18	1
52	8	28	-20	1
53	8	28	-25	1
54	8	28	-4	1
55	8	28	9	1
56	8	28	-7	1
57	8	28	-6	1
58	8	28	-11	1
59	8	28	-16	1
60	8	28	-21	1
61	8	28	-22	1
62	8	28	-12	1
63	8	28	-2	1
64	8	28	-1	1
65	8	28	-15	1
66	8	28	-20	1
67	8	28	-25	1
68	8	28	-24	1
69	8	28	-19	1
70	8	28	-14	1
71	8	28	-4	1
72	8	28	99	1
73	8	28	-11	1
74	8	28	-16	1
75	8	28	-21	1
76	8	28	-1	1
77	8	28	-15	1
78	8	28	-20	1
79	8	28	-25	1
80	8	28	-24	1
81	8	28	-19	1
82	8	28	-23	1
83	8	28	99	1
84	8	28	-6	1
85	8	28	-7	1
86	8	28	-12	1
87	8	28	-17	1
88	8	28	0	1
89	8	28	0	1
90	8	28	0	1
91	8	28	0	1
92	8	28	0	1
93	8	28	0	1
94	8	28	0	1
95	8	28	0	1
96	8	28	0	1
97	8	28	0	1
98	8	28	0	1
99	8	28	0	1
100	8	28	0	1
1	8	29	14	1
2	8	29	1300	1
3	8	29	800	1
4	8	29	700	1
5	8	29	1100	1
6	8	29	600	1
7	8	29	1100	1
8	8	29	600	1
9	8	29	1100	1
10	8	29	21	1
11	8	29	2400	1
12	8	29	19	1
13	8	29	20	1
14	8	29	1000	1
15	8	29	9	1
16	8	29	800	1
17	8	29	13	1
18	8	29	1200	1
19	8	29	1100	1
20	8	29	1600	1
21	8	29	600	1
22	8	29	16	1
23	8	29	23	1
24	8	29	2500	1
25	8	29	-20	1
26	8	29	1500	1
27	8	29	1000	1
28	8	29	15	1
29	8	29	10	1
30	8	29	-9	1
31	8	29	7	1
32	8	29	3	1
33	8	29	2	1
34	8	29	600	1
35	8	29	1100	1
36	8	29	1600	1
37	8	29	-21	1
38	8	29	16	1
39	8	29	0	1
40	8	29	0	1
41	8	29	0	1
42	8	29	0	1
43	8	29	0	1
44	8	29	0	1
45	8	29	0	1
46	8	29	0	1
47	8	29	0	1
48	8	29	0	1
49	8	29	0	1
50	8	29	0	1
51	8	29	0	1
52	8	29	0	1
53	8	29	0	1
54	8	29	0	1
55	8	29	0	1
56	8	29	0	1
57	8	29	0	1
58	8	29	0	1
59	8	29	0	1
60	8	29	0	1
61	8	29	0	1
62	8	29	0	1
63	8	29	0	1
64	8	29	0	1
65	8	29	0	1
66	8	29	0	1
67	8	29	0	1
68	8	29	0	1
69	8	29	0	1
70	8	29	0	1
71	8	29	0	1
72	8	29	0	1
73	8	29	0	1
74	8	29	0	1
75	8	29	0	1
76	8	29	0	1
77	8	29	0	1
78	8	29	0	1
79	8	29	0	1
80	8	29	0	1
81	8	29	0	1
82	8	29	0	1
83	8	29	0	1
84	8	29	0	1
85	8	29	0	1
86	8	29	0	1
87	8	29	0	1
88	8	29	0	1
89	8	29	0	1
90	8	29	0	1
91	8	29	0	1
92	8	29	0	1
93	8	29	0	1
94	8	29	0	1
95	8	29	0	1
96	8	29	0	1
97	8	29	0	1
98	8	29	0	1
99	8	29	0	1
100	8	29	0	1
1	8	30	1500	1
2	8	30	1300	1
3	8	30	18	1
4	8	30	600	1
5	8	30	1100	1
6	8	30	15	1
7	8	30	20	1
8	8	30	25	1
9	8	30	14	1
10	8	30	10	1
11	8	30	700	1
12	8	30	600	1
13	8	30	11	1
14	8	30	6	1
15	8	30	1	1
16	8	30	-11	1
17	8	30	16	1
18	8	30	19	1
19	8	30	-20	1
20	8	30	-10	1
21	8	30	9	1
22	8	30	800	1
23	8	30	700	1
24	8	30	800	1
25	8	30	2	1
26	8	30	8	1
27	8	30	7	1
28	8	30	-1	1
29	8	30	-6	1
30	8	30	-11	1
31	8	30	-16	1
32	8	30	17	1
33	8	30	22	1
34	8	30	2100	1
35	8	30	-16	1
36	8	30	21	1
37	8	30	-25	1
38	8	30	24	1
39	8	30	-20	1
40	8	30	-25	1
41	8	30	-19	1
42	8	30	-10	1
43	8	30	-9	1
44	8	30	13	1
45	8	30	12	1
46	8	30	-11	1
47	8	30	-16	1
48	8	30	-22	1
49	8	30	-25	1
50	8	30	-24	1
51	8	30	-10	1
52	8	30	-15	1
53	8	30	-14	1
54	8	30	-13	1
55	8	30	-1	1
56	8	30	-6	1
57	8	30	-11	1
58	8	30	-16	1
59	8	30	-21	1
60	8	30	2	1
61	8	30	400	1
62	8	30	-9	1
63	8	30	-8	1
64	8	30	-13	1
65	8	30	-25	1
66	8	30	-15	1
67	8	30	-20	1
68	8	30	-19	1
69	8	30	-18	1
70	8	30	-13	1
71	8	30	99	1
72	8	30	-12	1
73	8	30	-11	1
74	8	30	-1	1
75	8	30	0	1
76	8	30	0	1
77	8	30	0	1
78	8	30	0	1
79	8	30	0	1
80	8	30	0	1
81	8	30	0	1
82	8	30	0	1
83	8	30	0	1
84	8	30	0	1
85	8	30	0	1
86	8	30	0	1
87	8	30	0	1
88	8	30	0	1
89	8	30	0	1
90	8	30	0	1
91	8	30	0	1
92	8	30	0	1
93	8	30	0	1
94	8	30	0	1
95	8	30	0	1
96	8	30	0	1
97	8	30	0	1
98	8	30	0	1
99	8	30	0	1
100	8	30	0	1
1	8	31	999	1
2	8	31	1500	1
3	8	31	5	1
4	8	31	25	1
5	8	31	14	1
6	8	31	13	1
7	8	31	800	1
8	8	31	7	1
9	8	31	1600	1
10	8	31	2100	1
11	8	31	16	1
12	8	31	21	1
13	8	31	2400	1
14	8	31	23	1
15	8	31	-25	1
16	8	31	20	1
17	8	31	10	1
18	8	31	9	1
19	8	31	800	1
20	8	31	13	1
21	8	31	8	1
22	8	31	-7	1
23	8	31	6	1
24	8	31	1	1
25	8	31	-16	1
26	8	31	-21	1
27	8	31	-23	1
28	8	31	22	1
29	8	31	-13	1
30	8	31	18	1
31	8	31	17	1
32	8	31	12	1
33	8	31	2	1
34	8	31	15	1
35	8	31	4	1
36	8	31	-9	1
37	8	31	-14	1
38	8	31	19	1
39	8	31	-2	1
40	8	31	-1	1
41	8	31	-6	1
42	8	31	11	1
43	8	31	-18	1
44	8	31	-23	1
45	8	31	-22	1
46	8	31	17	1
47	8	31	-20	1
48	8	31	-25	1
49	8	31	24	1
50	8	31	-10	1
51	8	31	-9	1
52	8	31	-14	1
53	8	31	-19	1
54	8	31	-18	1
55	8	31	0	1
56	8	31	0	1
57	8	31	0	1
58	8	31	0	1
59	8	31	0	1
60	8	31	0	1
61	8	31	0	1
62	8	31	0	1
63	8	31	0	1
64	8	31	0	1
65	8	31	0	1
66	8	31	0	1
67	8	31	0	1
68	8	31	0	1
69	8	31	0	1
70	8	31	0	1
71	8	31	0	1
72	8	31	0	1
73	8	31	0	1
74	8	31	0	1
75	8	31	0	1
76	8	31	0	1
77	8	31	0	1
78	8	31	0	1
79	8	31	0	1
80	8	31	0	1
81	8	31	0	1
82	8	31	0	1
83	8	31	0	1
84	8	31	0	1
85	8	31	0	1
86	8	31	0	1
87	8	31	0	1
88	8	31	0	1
89	8	31	0	1
90	8	31	0	1
91	8	31	0	1
92	8	31	0	1
93	8	31	0	1
94	8	31	0	1
95	8	31	0	1
96	8	31	0	1
97	8	31	0	1
98	8	31	0	1
99	8	31	0	1
100	8	31	0	1
1	8	32	10	1
2	8	32	19	1
3	8	32	2400	1
4	8	32	1800	1
5	8	32	1300	1
6	8	32	800	1
7	8	32	7	1
8	8	32	11	1
9	8	32	100	1
10	8	32	9	1
11	8	32	13	1
12	8	32	-19	1
13	8	32	24	1
14	8	32	23	1
15	8	32	2200	1
16	8	32	12	1
17	8	32	-11	1
18	8	32	16	1
19	8	32	2	1
20	8	32	400	1
21	8	32	-9	1
22	8	32	14	1
23	8	32	-9	1
24	8	32	3	1
25	8	32	-10	1
26	8	32	15	1
27	8	32	5	1
28	8	32	-3	1
29	8	32	-2	1
30	8	32	-7	1
31	8	32	-12	1
32	8	32	1700	1
33	8	32	2100	1
34	8	32	17	1
35	8	32	2100	1
36	8	32	-19	1
37	8	32	-24	1
38	8	32	-10	1
39	8	32	-15	1
40	8	32	-9	1
41	8	32	-7	1
42	8	32	-3	1
43	8	32	-2	1
44	8	32	-7	1
45	8	32	-23	1
46	8	32	2200	1
47	8	32	-17	1
48	8	32	-16	1
49	8	32	21	1
50	8	32	1	1
51	8	32	25	1
52	8	32	-15	1
53	8	32	-14	1
54	8	32	-19	1
55	8	32	-24	1
56	8	32	4	1
57	8	32	-7	1
58	8	32	-2	1
59	8	32	-4	1
60	8	32	-3	1
61	8	32	-14	1
62	8	32	-8	1
63	8	32	-24	1
64	8	32	99	1
65	8	32	-1	1
66	8	32	6	1
67	8	32	-25	1
68	8	32	-24	1
69	8	32	20	1
70	8	32	-10	1
71	8	32	-9	1
72	8	32	-14	1
73	8	32	-20	1
74	8	32	-24	1
75	8	32	-19	1
76	8	32	-20	1
77	8	32	-25	1
78	8	32	0	1
79	8	32	0	1
80	8	32	0	1
81	8	32	0	1
82	8	32	0	1
83	8	32	0	1
84	8	32	0	1
85	8	32	0	1
86	8	32	0	1
87	8	32	0	1
88	8	32	0	1
89	8	32	0	1
90	8	32	0	1
91	8	32	0	1
92	8	32	0	1
93	8	32	0	1
94	8	32	0	1
95	8	32	0	1
96	8	32	0	1
97	8	32	0	1
98	8	32	0	1
99	8	32	0	1
100	8	32	0	1
1	8	33	1500	1
2	8	33	300	1
3	8	33	800	1
4	8	33	1300	1
5	8	33	1800	1
6	8	33	1100	1
7	8	33	12	1
8	8	33	11	1
9	8	33	1500	1
10	8	33	2000	1
11	8	33	15	1
12	8	33	2500	1
13	8	33	20	1
14	8	33	5	1
15	8	33	4	1
16	8	33	200	1
17	8	33	100	1
18	8	33	6	1
19	8	33	-12	1
20	8	33	2200	1
21	8	33	2500	1
22	8	33	2400	1
23	8	33	25	1
24	8	33	-15	1
25	8	33	14	1
26	8	33	-11	1
27	8	33	16	1
28	8	33	21	1
29	8	33	100	1
30	8	33	-6	1
31	8	33	13	1
32	8	33	3	1
33	8	33	7	1
34	8	33	-12	1
35	8	33	17	1
36	8	33	22	1
37	8	33	-21	1
38	8	33	-16	1
39	8	33	-6	1
40	8	33	-25	1
41	8	33	-20	1
42	8	33	-25	1
43	8	33	2400	1
44	8	33	19	1
45	8	33	-15	1
46	8	33	-14	1
47	8	33	-5	1
48	8	33	-4	1
49	8	33	9	1
50	8	33	-25	1
51	8	33	23	1
52	8	33	-16	1
53	8	33	-21	1
54	8	33	-16	1
55	8	33	-6	1
56	8	33	-11	1
57	8	33	-17	1
58	8	33	99	1
59	8	33	-23	1
60	8	33	18	1
61	8	33	-20	1
62	8	33	10	1
63	8	33	0	1
64	8	33	0	1
65	8	33	0	1
66	8	33	0	1
67	8	33	0	1
68	8	33	0	1
69	8	33	0	1
70	8	33	0	1
71	8	33	0	1
72	8	33	0	1
73	8	33	0	1
74	8	33	0	1
75	8	33	0	1
76	8	33	0	1
77	8	33	0	1
78	8	33	0	1
79	8	33	0	1
80	8	33	0	1
81	8	33	0	1
82	8	33	0	1
83	8	33	0	1
84	8	33	0	1
85	8	33	0	1
86	8	33	0	1
87	8	33	0	1
88	8	33	0	1
89	8	33	0	1
90	8	33	0	1
91	8	33	0	1
92	8	33	0	1
93	8	33	0	1
94	8	33	0	1
95	8	33	0	1
96	8	33	0	1
97	8	33	0	1
98	8	33	0	1
99	8	33	0	1
100	8	33	0	1
1	8	34	800	1
2	8	34	1300	1
3	8	34	1200	1
4	8	34	2200	1
5	8	34	2300	1
6	8	34	6	1
7	8	34	1600	1
8	8	34	21	1
9	8	34	15	1
10	8	34	20	1
11	8	34	9	1
12	8	34	4	1
13	8	34	2	1
14	8	34	-6	1
15	8	34	11	1
16	8	34	1	1
17	8	34	-20	1
18	8	34	2500	1
19	8	34	2400	1
20	8	34	-15	1
21	8	34	-20	1
22	8	34	25	1
23	8	34	-25	1
24	8	34	24	1
25	8	34	18	1
26	8	34	23	1
27	8	34	800	1
28	8	34	7	1
29	8	34	12	1
30	8	34	16	1
31	8	34	-21	1
32	8	34	-16	1
33	8	34	13	1
34	8	34	-12	1
35	8	34	17	1
36	8	34	-24	1
37	8	34	-23	1
38	8	34	22	1
39	8	34	14	1
40	8	34	-13	1
41	8	34	-18	1
42	8	34	-23	1
43	8	34	-22	1
44	8	34	-12	1
45	8	34	-2	1
46	8	34	99	1
47	8	34	-15	1
48	8	34	-20	1
49	8	34	-25	1
50	8	34	5	1
51	8	34	3	1
52	8	34	-7	1
53	8	34	-12	1
54	8	34	-17	1
55	8	34	-22	1
56	8	34	-16	1
57	8	34	-21	1
58	8	34	-1	1
59	8	34	-6	1
60	8	34	-15	1
61	8	34	10	1
62	8	34	-9	1
63	8	34	-14	1
64	8	34	19	1
65	8	34	-25	1
66	8	34	-24	1
67	8	34	-19	1
68	8	34	-18	1
69	8	34	-7	1
70	8	34	-12	1
71	8	34	-11	1
72	8	34	-16	1
73	8	34	-17	1
74	8	34	-3	1
75	8	34	8	1
76	8	34	-15	1
77	8	34	-20	1
78	8	34	-25	1
79	8	34	-19	1
80	8	34	-18	1
81	8	34	0	1
82	8	34	0	1
83	8	34	0	1
84	8	34	0	1
85	8	34	0	1
86	8	34	0	1
87	8	34	0	1
88	8	34	0	1
89	8	34	0	1
90	8	34	0	1
91	8	34	0	1
92	8	34	0	1
93	8	34	0	1
94	8	34	0	1
95	8	34	0	1
96	8	34	0	1
97	8	34	0	1
98	8	34	0	1
99	8	34	0	1
100	8	34	0	1
1	8	35	1500	1
2	8	35	700	1
3	8	35	800	1
4	8	35	20	1
5	8	35	10	1
6	8	35	9	1
7	8	35	13	1
8	8	35	3	1
9	8	35	200	1
10	8	35	100	1
11	8	35	600	1
12	8	35	1	1
13	8	35	600	1
14	8	35	1100	1
15	8	35	2100	1
16	8	35	25	1
17	8	35	15	1
18	8	35	-10	1
19	8	35	5	1
20	8	35	4	1
21	8	35	-3	1
22	8	35	2	1
23	8	35	-1	1
24	8	35	6	1
25	8	35	18	1
26	8	35	16	1
27	8	35	2100	1
28	8	35	-25	1
29	8	35	24	1
30	8	35	23	1
31	8	35	14	1
32	8	35	-13	1
33	8	35	-23	1
34	8	35	2200	1
35	8	35	17	1
36	8	35	-16	1
37	8	35	2100	1
38	8	35	-16	1
39	8	35	-6	1
40	8	35	12	1
41	8	35	7	1
42	8	35	-12	1
43	8	35	-7	1
44	8	35	-2	1
45	8	35	-15	1
46	8	35	-14	1
47	8	35	19	1
48	8	35	-25	1
49	8	35	-24	1
50	8	35	-23	1
51	8	35	-17	1
52	8	35	22	1
53	8	35	-7	1
54	8	35	-12	1
55	8	35	-3	1
56	8	35	-9	1
57	8	35	-14	1
58	8	35	-19	1
59	8	35	-25	1
60	8	35	-20	1
61	8	35	-24	1
62	8	35	-23	1
63	8	35	-13	1
64	8	35	-18	1
65	8	35	-23	1
66	8	35	-22	1
67	8	35	99	1
68	8	35	11	1
69	8	35	-7	1
70	8	35	-2	1
71	8	35	-3	1
72	8	35	8	1
73	8	35	-17	1
74	8	35	-22	1
75	8	35	-16	1
76	8	35	2100	1
77	8	35	-14	1
78	8	35	-19	1
79	8	35	-24	1
80	8	35	-23	1
81	8	35	-18	1
82	8	35	-13	1
83	8	35	-8	1
84	8	35	99	1
85	8	35	-25	1
86	8	35	-20	1
87	8	35	-15	1
88	8	35	-10	1
89	8	35	-9	1
90	8	35	-14	1
91	8	35	-13	1
92	8	35	-18	1
93	8	35	-23	1
94	8	35	-22	1
95	8	35	-17	1
96	8	35	99	1
97	8	35	-6	1
98	8	35	-1	1
99	8	35	-2	1
100	8	35	-7	1
1	8	36	9	1
2	8	36	700	1
3	8	36	12	1
4	8	36	600	1
5	8	36	1000	1
6	8	36	15	1
7	8	36	5	1
8	8	36	4	1
9	8	36	-9	1
10	8	36	800	1
11	8	36	-12	1
12	8	36	17	1
13	8	36	2500	1
14	8	36	20	1
15	8	36	10	1
16	8	36	-9	1
17	8	36	8	1
18	8	36	7	1
19	8	36	6	1
20	8	36	11	1
21	8	36	2200	1
22	8	36	-17	1
23	8	36	2200	1
24	8	36	2100	1
25	8	36	25	1
26	8	36	2400	1
27	8	36	23	1
28	8	36	22	1
29	8	36	16	1
30	8	36	1	1
31	8	36	14	1
32	8	36	-15	1
33	8	36	-25	1
34	8	36	99	1
35	8	36	-4	1
36	8	36	-9	1
37	8	36	13	1
38	8	36	-15	1
39	8	36	-20	1
40	8	36	-25	1
41	8	36	1900	1
42	8	36	-9	1
43	8	36	-12	1
44	8	36	-11	1
45	8	36	-16	1
46	8	36	-21	1
47	8	36	-25	1
48	8	36	2400	1
49	8	36	-23	1
50	8	36	24	1
51	8	36	-23	1
52	8	36	21	1
53	8	36	-1	1
54	8	36	0	1
55	8	36	0	1
56	8	36	0	1
57	8	36	0	1
58	8	36	0	1
59	8	36	0	1
60	8	36	0	1
61	8	36	0	1
62	8	36	0	1
63	8	36	0	1
64	8	36	0	1
65	8	36	0	1
66	8	36	0	1
67	8	36	0	1
68	8	36	0	1
69	8	36	0	1
70	8	36	0	1
71	8	36	0	1
72	8	36	0	1
73	8	36	0	1
74	8	36	0	1
75	8	36	0	1
76	8	36	0	1
77	8	36	0	1
78	8	36	0	1
79	8	36	0	1
80	8	36	0	1
81	8	36	0	1
82	8	36	0	1
83	8	36	0	1
84	8	36	0	1
85	8	36	0	1
86	8	36	0	1
87	8	36	0	1
88	8	36	0	1
89	8	36	0	1
90	8	36	0	1
91	8	36	0	1
92	8	36	0	1
93	8	36	0	1
94	8	36	0	1
95	8	36	0	1
96	8	36	0	1
97	8	36	0	1
98	8	36	0	1
99	8	36	0	1
100	8	36	0	1
1	8	37	500	1
2	8	37	800	1
3	8	37	1300	1
4	8	37	800	1
5	8	37	300	1
6	8	37	10	1
7	8	37	25	1
8	8	37	24	1
9	8	37	500	1
10	8	37	-10	1
11	8	37	900	1
12	8	37	1500	1
13	8	37	1200	1
14	8	37	1600	1
15	8	37	1100	1
16	8	37	12	1
17	8	37	19	1
18	8	37	14	1
19	8	37	15	1
20	8	37	2000	1
21	8	37	-19	1
22	8	37	-24	1
23	8	37	5	1
24	8	37	1100	1
25	8	37	6	1
26	8	37	8	1
27	8	37	7	1
28	8	37	3	1
29	8	37	2	1
30	8	37	2300	1
31	8	37	22	1
32	8	37	-22	1
33	8	37	2100	1
34	8	37	1100	1
35	8	37	-6	1
36	8	37	20	1
37	8	37	-25	1
38	8	37	-24	1
39	8	37	23	1
40	8	37	17	1
41	8	37	13	1
42	8	37	-3	1
43	8	37	1600	1
44	8	37	2100	1
45	8	37	16	1
46	8	37	-25	1
47	8	37	-20	1
48	8	37	-19	1
49	8	37	-24	1
50	8	37	-23	1
51	8	37	-13	1
52	8	37	400	1
53	8	37	900	1
54	8	37	4	1
55	8	37	-14	1
56	8	37	9	1
57	8	37	-2	1
58	8	37	-7	1
59	8	37	-12	1
60	8	37	-22	1
61	8	37	2100	1
62	8	37	-10	1
63	8	37	-15	1
64	8	37	-20	1
65	8	37	-25	1
66	8	37	-24	1
67	8	37	-19	1
68	8	37	-14	1
69	8	37	-13	1
70	8	37	-17	1
71	8	37	-16	1
72	8	37	21	1
73	8	37	-16	1
74	8	37	-6	1
75	8	37	-24	1
76	8	37	-25	1
77	8	37	-19	1
78	8	37	-14	1
79	8	37	-4	1
80	8	37	1	1
81	8	37	-16	1
82	8	37	-17	1
83	8	37	-22	1
84	8	37	-15	1
85	8	37	-20	1
86	8	37	-5	1
87	8	37	-13	1
88	8	37	18	1
89	8	37	-19	1
90	8	37	-24	1
91	8	37	-23	1
92	8	37	-22	1
93	8	37	-21	1
94	8	37	99	1
95	8	37	-14	1
96	8	37	-9	1
97	8	37	-7	1
98	8	37	-12	1
99	8	37	-17	1
100	8	37	-18	1
1	8	38	9	1
2	8	38	700	1
3	8	38	200	1
4	8	38	3	1
5	8	38	2	1
6	8	38	-9	1
7	8	38	14	1
8	8	38	2000	1
9	8	38	25	1
10	8	38	15	1
11	8	38	5	1
12	8	38	400	1
13	8	38	6	1
14	8	38	1600	1
15	8	38	2100	1
16	8	38	16	1
17	8	38	999	1
18	8	38	-9	1
19	8	38	19	1
20	8	38	17	1
21	8	38	21	1
22	8	38	-6	1
23	8	38	1	1
24	8	38	10	1
25	8	38	-15	1
26	8	38	20	1
27	8	38	-19	1
28	8	38	2400	1
29	8	38	-9	1
30	8	38	8	1
31	8	38	7	1
32	8	38	-2	1
33	8	38	-6	1
34	8	38	11	1
35	8	38	-25	1
36	8	38	2400	1
37	8	38	23	1
38	8	38	13	1
39	8	38	16	1
40	8	38	-2	1
41	8	38	-7	1
42	8	38	-10	1
43	8	38	-15	1
44	8	38	-20	1
45	8	38	-25	1
46	8	38	24	1
47	8	38	12	1
48	8	38	-16	1
49	8	38	-21	1
50	8	38	18	1
51	8	38	-20	1
52	8	38	-25	1
53	8	38	-24	1
54	8	38	-18	1
55	8	38	-23	1
56	8	38	4	1
57	8	38	-1	1
58	8	38	-3	1
59	8	38	-1	1
60	8	38	-6	1
61	8	38	-11	1
62	8	38	-16	1
63	8	38	-21	1
64	8	38	0	1
65	8	38	0	1
66	8	38	0	1
67	8	38	0	1
68	8	38	0	1
69	8	38	0	1
70	8	38	0	1
71	8	38	0	1
72	8	38	0	1
73	8	38	0	1
74	8	38	0	1
75	8	38	0	1
76	8	38	0	1
77	8	38	0	1
78	8	38	0	1
79	8	38	0	1
80	8	38	0	1
81	8	38	0	1
82	8	38	0	1
83	8	38	0	1
84	8	38	0	1
85	8	38	0	1
86	8	38	0	1
87	8	38	0	1
88	8	38	0	1
89	8	38	0	1
90	8	38	0	1
91	8	38	0	1
92	8	38	0	1
93	8	38	0	1
94	8	38	0	1
95	8	38	0	1
96	8	38	0	1
97	8	38	0	1
98	8	38	0	1
99	8	38	0	1
100	8	38	0	1
1	8	39	1300	1
2	8	39	1000	1
3	8	39	2500	1
4	8	39	10	1
5	8	39	700	1
6	8	39	600	1
7	8	39	100	1
8	8	39	1600	1
9	8	39	21	1
10	8	39	20	1
11	8	39	25	1
12	8	39	5	1
13	8	39	800	1
14	8	39	7	1
15	8	39	1	1
16	8	39	800	1
17	8	39	3	1
18	8	39	2	1
19	8	39	8	1
20	8	39	-10	1
21	8	39	15	1
22	8	39	19	1
23	8	39	-5	1
24	8	39	-10	1
25	8	39	-20	1
26	8	39	24	1
27	8	39	12	1
28	8	39	-3	1
29	8	39	-2	1
30	8	39	-1	1
31	8	39	6	1
32	8	39	-25	1
33	8	39	-24	1
34	8	39	23	1
35	8	39	13	1
36	8	39	-8	1
37	8	39	-12	1
38	8	39	1100	1
39	8	39	16	1
40	8	39	-21	1
41	8	39	-25	1
42	8	39	-24	1
43	8	39	-19	1
44	8	39	14	1
45	8	39	-13	1
46	8	39	1800	1
47	8	39	17	1
48	8	39	-2	1
49	8	39	-7	1
50	8	39	-6	1
51	8	39	11	1
52	8	39	22	1
53	8	39	-16	1
54	8	39	-21	1
55	8	39	-6	1
56	8	39	-10	1
57	8	39	-15	1
58	8	39	-20	1
59	8	39	-25	1
60	8	39	-24	1
61	8	39	-23	1
62	8	39	18	1
63	8	39	-17	1
64	8	39	-22	1
65	8	39	-12	1
66	8	39	-8	1
67	8	39	999	1
68	8	39	-5	1
69	8	39	4	1
70	8	39	-3	1
71	8	39	-8	1
72	8	39	-13	1
73	8	39	-18	1
74	8	39	-23	1
75	8	39	-22	1
76	8	39	-16	1
77	8	39	-6	1
78	8	39	-25	1
79	8	39	-20	1
80	8	39	-24	1
81	8	39	-19	1
82	8	39	-14	1
83	8	39	-23	1
84	8	39	-22	1
85	8	39	0	1
86	8	39	0	1
87	8	39	0	1
88	8	39	0	1
89	8	39	0	1
90	8	39	0	1
91	8	39	0	1
92	8	39	0	1
93	8	39	0	1
94	8	39	0	1
95	8	39	0	1
96	8	39	0	1
97	8	39	0	1
98	8	39	0	1
99	8	39	0	1
100	8	39	0	1
1	8	40	700	1
2	8	40	3	1
3	8	40	5	1
4	8	40	15	1
5	8	40	2000	1
6	8	40	2500	1
7	8	40	1900	1
8	8	40	13	1
9	8	40	700	1
10	8	40	1200	1
11	8	40	7	1
12	8	40	12	1
13	8	40	-3	1
14	8	40	2	1
15	8	40	-15	1
16	8	40	20	1
17	8	40	2400	1
18	8	40	23	1
19	8	40	17	1
20	8	40	16	1
21	8	40	6	1
22	8	40	11	1
23	8	40	21	1
24	8	40	14	1
25	8	40	4	1
26	8	40	-15	1
27	8	40	-20	1
28	8	40	25	1
29	8	40	-15	1
30	8	40	-20	1
31	8	40	24	1
32	8	40	19	1
33	8	40	-13	1
34	8	40	18	1
35	8	40	-23	1
36	8	40	22	1
37	8	40	-11	1
38	8	40	-6	1
39	8	40	-2	1
40	8	40	1	1
41	8	40	-6	1
42	8	40	-11	1
43	8	40	-26	1
44	8	40	-21	1
45	8	40	-25	1
46	8	40	-24	1
47	8	40	-19	1
48	8	40	-14	1
49	8	40	-15	1
50	8	40	900	1
51	8	40	-13	1
52	8	40	8	1
53	8	40	-13	1
54	8	40	-18	1
55	8	40	-23	1
56	8	40	-22	1
57	8	40	-17	1
58	8	40	-12	1
59	8	40	-21	1
60	8	40	-16	1
61	8	40	-24	1
62	8	40	-25	1
63	8	40	-19	1
64	8	40	99	1
65	8	40	10	1
66	8	40	-4	1
67	8	40	-3	1
68	8	40	-13	1
69	8	40	-3	1
70	8	40	-8	1
71	8	40	-13	1
72	8	40	-18	1
73	8	40	-23	1
74	8	40	-22	1
75	8	40	-25	1
76	8	40	-10	1
77	8	40	-15	1
78	8	40	-25	1
79	8	40	-24	1
80	8	40	-19	1
81	8	40	0	1
82	8	40	0	1
83	8	40	0	1
84	8	40	0	1
85	8	40	0	1
86	8	40	0	1
87	8	40	0	1
88	8	40	0	1
89	8	40	0	1
90	8	40	0	1
91	8	40	0	1
92	8	40	0	1
93	8	40	0	1
94	8	40	0	1
95	8	40	0	1
96	8	40	0	1
97	8	40	0	1
98	8	40	0	1
99	8	40	0	1
100	8	40	0	1
1	8	41	800	1
2	8	41	3	1
3	8	41	-10	1
4	8	41	5	1
5	8	41	1500	1
6	8	41	2500	1
7	8	41	20	1
8	8	41	19	1
9	8	41	15	1
10	8	41	1400	1
11	8	41	900	1
12	8	41	800	1
13	8	41	6	1
14	8	41	11	1
15	8	41	25	1
16	8	41	-15	1
17	8	41	5	1
18	8	41	9	1
19	8	41	8	1
20	8	41	7	1
21	8	41	1	1
22	8	41	-11	1
23	8	41	16	1
24	8	41	-20	1
25	8	41	-25	1
26	8	41	24	1
27	8	41	13	1
28	8	41	18	1
29	8	41	23	1
30	8	41	17	1
31	8	41	12	1
32	8	41	-11	1
33	8	41	-16	1
34	8	41	21	1
35	8	41	-8	1
36	8	41	-13	1
37	8	41	-18	1
38	8	41	-23	1
39	8	41	22	1
40	8	41	-17	1
41	8	41	-12	1
42	8	41	-9	1
43	8	41	-8	1
44	8	41	14	1
45	8	41	-15	1
46	8	41	-20	1
47	8	41	-25	1
48	8	41	-24	1
49	8	41	-23	1
50	8	41	-22	1
51	8	41	-18	1
52	8	41	10	1
53	8	41	4	1
54	8	41	-7	1
55	8	41	-6	1
56	8	41	2	1
57	8	41	-1	1
58	8	41	99	1
59	8	41	-11	1
60	8	41	-1	1
61	8	41	-4	1
62	8	41	-3	1
63	8	41	-8	1
64	8	41	-13	1
65	8	41	-18	1
66	8	41	0	1
67	8	41	0	1
68	8	41	0	1
69	8	41	0	1
